date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2014-11-20,53.9743,54.0191,53.5708,53.9025,10917299,10917299,-0.43036,-0.792,53.8254,"Nov 20, 14",0.11089013414561262
2014-11-21,54.7543,54.7543,54.0639,54.1984,12340450,12340450,0.29587,0.549,54.4015,"Nov 21, 14",0.11698841141834918
2014-11-24,54.4226,54.965,54.4226,54.6557,8335037,8335037,0.45726,0.844,54.6497,"Nov 24, 14",0.12641302174894223
2014-11-25,54.835,54.835,53.7501,54.0639,14802617,14802617,-0.591745,-1.083,54.0501,"Nov 25, 14",0.11421646720346883
2014-11-26,54.306,54.306,53.9743,54.0998,7628731,7628731,0.035864,0.066,54.0968,"Nov 26, 14",0.11495633930245928
2014-11-28,53.777,53.9832,53.3915,53.795,12760463,12760463,-0.304839,-0.563,53.7201,"Nov 28, 14",0.10867463969877518
2014-12-01,53.777,53.9832,53.3915,53.795,12771602,12771602,0,0,53.7201,"Dec 1, 14",0.10867463969877518
2014-12-02,53.8039,54.8619,53.795,54.7633,12546594,12546594,0.96831,1.8,54.5155,"Dec 2, 14",0.12863057712084644
2014-12-03,54.6557,55.2474,54.5212,55.1757,12115506,12115506,0.412427,0.753,54.9616,"Dec 3, 14",0.13712983209643473
2014-12-04,54.7812,55.2026,54.5481,55.0322,11542085,11542085,-0.143453,-0.26,54.9159,"Dec 4, 14",0.13417240462554023
2014-12-05,55.5971,56.5385,55.4805,56.2157,20071134,20071134,1.1835,2.151,56.2094,"Dec 5, 14",0.15856345279141987
2014-12-08,56.1261,56.6282,55.8212,56.1888,15535482,15535482,-0.026897,-0.048,56.2305,"Dec 8, 14",0.15800906394844386
2014-12-09,55.4536,56.3502,55.1936,55.9916,19676435,19676435,-0.197249,-0.351,55.8752,"Dec 9, 14",0.15394491971666394
2014-12-10,55.7316,55.8033,54.1267,54.4046,29620579,29620579,-1.587,-2.834,54.7714,"Dec 10, 14",0.1212380389061434
2014-12-11,54.844,55.6419,54.7902,54.8171,16886249,16886249,0.412428,0.758,55.1883,"Dec 11, 14",0.1297393548067986
2014-12-12,54.2701,54.8888,53.7591,53.8308,17405430,17405430,-0.986241,-1.799,54.1867,"Dec 12, 14",0.10941245087269874
2014-12-15,54.4584,54.5212,52.7101,53.0418,19209927,19209927,-0.788991,-1.466,53.316,"Dec 15, 14",0.09315175209544556
2014-12-16,52.3784,53.6694,52.1004,52.3873,20709745,20709745,-0.654507,-1.234,52.9082,"Dec 16, 14",0.07966299753307271
2014-12-17,52.5128,53.6425,52.3066,53.5887,17856440,17856440,1.2014,2.293,53.1959,"Dec 17, 14",0.10442295128591421
2014-12-18,54.3688,55.1219,54.1895,55.1219,18173357,18173357,1.5332,2.861,54.7954,"Dec 18, 14",0.13602105441048257
2014-12-19,55.0502,55.9019,55.0233,55.5254,22756410,22756410,0.403463,0.732,55.4658,"Dec 19, 14",0.14433688705512346
2014-12-22,55.7316,55.884,55.2385,55.5343,17073371,17073371,0.008964,0.016,55.4809,"Dec 22, 14",0.14452030938607102
2014-12-23,55.633,56.4578,55.5254,56.0185,13552615,13552615,0.484155,0.872,56.0487,"Dec 23, 14",0.1544993085596401
2014-12-24,56.2516,56.3682,55.8302,56.0185,7419342,7419342,0,0,56.0736,"Dec 24, 14",0.1544993085596401
2014-12-26,56.1888,56.3861,55.9557,56.0812,6086519,6086519,0.062762,0.112,56.1961,"Dec 26, 14",0.15579150857653967
2014-12-29,55.9647,56.7895,55.8123,56.4488,10601197,10601197,0.3676,0.655,56.4886,"Dec 29, 14",0.1633674691221901
2014-12-30,56.2337,56.7357,56.0992,56.6192,7518059,7518059,0.170349,0.302,56.5045,"Dec 30, 14",0.16687928543606076
2014-12-31,56.7537,56.924,56.1081,56.1081,18529419,18529419,-0.511049,-0.903,56.3853,"Dec 31, 14",0.15634589741951568
2015-01-02,56.5052,56.812,56.0089,56.3879,12599991,12599991,0.279737,0.499,56.3627,"Jan 2, 15",0.16211236575649343
2015-01-05,55.9999,56.1984,54.3486,54.6373,20100577,20100577,-1.7506,-3.104,54.9939,"Jan 5, 15",0.12603381153664636
2015-01-06,54.7185,54.8178,52.6521,53.2206,29074111,29074111,-1.4167,-2.593,53.4142,"Jan 6, 15",0.09683668611492945
2015-01-07,54.0418,54.0418,52.9364,53.3018,23843244,23843244,0.08121,0.153,53.393,"Jan 7, 15",0.0985101572691918
2015-01-08,54.114,54.9531,54.114,54.4929,16971056,16971056,1.1911,2.235,54.4932,"Jan 8, 15",0.12305783574015025
2015-01-09,54.7907,54.8539,53.5004,53.5455,15396195,15396195,-0.947468,-1.739,53.8183,"Jan 9, 15",0.10353263165704547
2015-01-12,53.4913,53.5996,52.58,53.0853,15455234,15455234,-0.460197,-0.859,53.0399,"Jan 12, 15",0.09404825449951452
2015-01-13,53.4733,53.8703,52.6702,53.0943,21644739,21644739,0.009022,0.017,53.3378,"Jan 13, 15",0.09423373775552883
2015-01-14,51.3528,51.434,49.8729,51.2625,49602310,49602310,-1.8318,-3.45,50.7628,"Jan 14, 15",0.05648171238141953
2015-01-15,50.288,51.0821,49.1781,49.6202,42458146,42458146,-1.6423,-3.204,49.8817,"Jan 15, 15",0.022635140008944305
2015-01-16,49.3225,50.5316,49.3044,50.4685,29368910,29368910,0.848209,1.709,50.0106,"Jan 16, 15",0.04011796735082502
2015-01-20,50.5677,50.8835,50.0112,50.2699,23477689,23477689,-0.198515,-0.393,50.3585,"Jan 20, 15",0.036024970168109606
2015-01-21,50.0353,50.9106,49.8007,50.4324,21842362,21842362,0.162421,0.323,50.5054,"Jan 21, 15",0.03937397340170107
2015-01-22,50.8745,52.0927,50.491,51.9664,31423538,31423538,1.534,3.042,51.4987,"Jan 22, 15",0.07098856392680414
2015-01-23,52.0837,52.219,51.1272,51.1452,15458254,15458254,-0.821139,-1.58,51.5553,"Jan 23, 15",0.054064247278033224
2015-01-26,50.9016,51.425,50.7121,51.2264,12577658,12577658,0.081212,0.159,51.203,"Jan 26, 15",0.055737718432295434
2015-01-27,50.5767,51.0821,50.3105,50.7121,15220526,15220526,-0.514341,-1.004,50.6639,"Jan 27, 15",0.04513838081361194
2015-01-28,51.0911,51.1452,49.4037,49.4037,24354354,24354354,-1.3084,-2.58,50.049,"Jan 28, 15",0.018173237239267184
2015-01-29,49.8729,50.4324,49.3405,50.2338,20393264,20393264,0.830162,1.68,49.9687,"Jan 29, 15",0.035280976218985655
2015-01-30,49.6202,50.0759,49.0608,49.0698,26943713,26943713,-1.164,-2.317,49.4131,"Jan 30, 15",0.011291808441136857
2015-02-02,49.2052,50.2158,48.9706,50.0534,20308885,20308885,0.983559,2.004,49.5267,"Feb 2, 15",0.03156306739843248
2015-02-03,50.4504,51.2355,50.4143,51.1813,18812501,18812501,1.1279,2.253,50.947,"Feb 3, 15",0.054808241227157176
2015-02-04,50.8204,51.4971,50.7843,50.8745,14934076,14934076,-0.306801,-0.599,51.0475,"Feb 4, 15",0.048485323122136506
2015-02-05,51.3076,51.4701,50.9467,51.2264,11293901,11293901,0.351919,0.692,51.228,"Feb 5, 15",0.055737718432295434
2015-02-06,52.1107,52.995,51.9212,52.2371,25214001,25214001,1.0106,1.973,52.5047,"Feb 6, 15",0.07656748808270071
2015-02-09,51.813,52.422,51.6415,52.1739,14372365,14372365,-0.063166,-0.121,52.0806,"Feb 9, 15",0.0752649834404671
2015-02-10,52.7153,52.9754,52.3814,52.7514,16367266,16367266,0.577505,1.107,52.7163,"Feb 10, 15",0.0871668257013842
2015-02-11,52.3905,52.9274,52.1919,52.6702,13061925,13061925,-0.081211,-0.154,52.5335,"Feb 11, 15",0.085493354547122
2015-02-12,53.1755,53.8793,52.8326,53.753,23211327,23211327,1.0828,2.056,53.5542,"Feb 12, 15",0.10780905117070844
2015-02-13,53.6538,54.3395,53.5455,53.8433,16479114,16479114,0.090236,0.168,53.9993,"Feb 13, 15",0.10967006650605184
2015-02-17,53.5635,54.2674,53.5229,54.2313,15308763,15308763,0.388012,0.721,53.9938,"Feb 17, 15",0.11766645576533473
2015-02-18,53.9515,53.9898,53.347,53.5725,14278117,14278117,-0.658718,-1.215,53.6969,"Feb 18, 15",0.10408908142508837
2015-02-19,53.374,53.6718,53.0582,53.4462,11256543,11256543,-0.126329,-0.236,53.3969,"Feb 19, 15",0.10148613306568777
2015-02-20,53.2026,54.0418,52.6521,53.9606,15379042,15379042,0.51434,0.962,53.4747,"Feb 20, 15",0.11208753160943814
2015-02-23,53.6899,53.7169,53.0582,53.5545,16813999,16813999,-0.406056,-0.753,53.3907,"Feb 23, 15",0.10371811491305977
2015-02-24,54.3666,55.269,54.2132,54.881,22937701,22937701,1.3265,2.477,54.8903,"Feb 24, 15",0.13105628592450003
2015-02-25,54.8268,55.287,54.8178,55.1697,18307912,18307912,0.288753,0.526,55.1416,"Feb 25, 15",0.1370061765924252
2015-02-26,55.0704,55.675,54.9622,55.5667,15444802,15444802,0.397032,0.72,55.4845,"Feb 26, 15",0.14518804910772237
2015-02-27,55.1607,55.8735,55.1607,55.296,15225935,15225935,-0.270705,-0.487,55.4614,"Feb 27, 15",0.1396091249518258
2015-03-02,55.2599,55.7923,55.0704,55.7382,13047328,13047328,0.442152,0.8,55.5769,"Mar 2, 15",0.14872253559732815
2015-03-03,55.6299,55.9367,55.4946,55.9187,13707655,13707655,0.180471,0.324,55.7681,"Mar 3, 15",0.1524425053429482
2015-03-04,55.6209,56.0991,55.3615,56.063,16626413,16626413,0.144377,0.258,55.7724,"Mar 4, 15",0.15541642021437743
2015-03-05,56.1262,56.1533,55.5848,55.9457,10931262,10931262,-0.117305,-0.209,55.9203,"Mar 5, 15",0.15299895511099112
2015-03-06,56.0901,56.7308,54.8629,54.9441,22719177,22719177,-1.0016,-1.79,55.5397,"Mar 6, 15",0.1323567296416669
2015-03-09,54.899,55.6119,54.8629,55.4946,13001473,13001473,0.550436,1.002,55.3763,"Mar 9, 15",0.14370212213454123
2015-03-10,54.8268,55.0524,54.1049,54.1049,16357724,16357724,-1.3896,-2.504,54.4674,"Mar 10, 15",0.11506144648086736
2015-03-11,54.2583,54.7276,54.1004,54.3576,13015567,13015567,0.252658,0.467,54.4472,"Mar 11, 15",0.12026940412473533
2015-03-12,54.7276,55.4494,54.7276,55.3772,18159558,18159558,1.0197,1.876,55.1563,"Mar 12, 15",0.14128259610608818
2015-03-13,55.4043,55.8194,54.5291,55.0434,16506155,16506155,-0.333871,-0.603,55.0262,"Mar 13, 15",0.13440322823302459
2015-03-16,55.4946,55.8735,55.269,55.8104,15182859,15182859,0.766996,1.393,55.7207,"Mar 16, 15",0.1502105234955762
2015-03-17,55.3502,55.6389,54.9712,55.5938,11718327,11718327,-0.216563,-0.388,55.3642,"Mar 17, 15",0.14574655980083218
2015-03-18,55.3953,55.9908,55.1201,55.7201,15697854,15697854,0.12633,0.227,55.5873,"Mar 18, 15",0.1483495081602328
2015-03-19,55.5577,55.6299,54.8268,55.2238,11523785,11523785,-0.496294,-0.891,55.2141,"Mar 19, 15",0.13812113705357776
2015-03-20,55.3321,56.036,55.1787,55.7201,18368347,18368347,0.496294,0.899,55.6796,"Mar 20, 15",0.1483495081602328
2015-03-23,55.7201,56.0179,55.1517,55.1697,15112872,15112872,-0.550434,-0.988,55.3889,"Mar 23, 15",0.1370061765924252
2015-03-24,55.0163,55.2599,54.5471,54.5561,12128693,12128693,-0.613599,-1.112,54.8429,"Mar 24, 15",0.124360340382384
2015-03-25,54.6193,54.7185,53.7711,53.7891,14950859,14950859,-0.766997,-1.406,54.1262,"Mar 25, 15",0.1085530451198324
2015-03-26,53.6538,53.9515,53.1214,53.7259,14039559,14039559,-0.063165,-0.117,53.6628,"Mar 26, 15",0.10725054047759879
2015-03-27,53.6808,53.9425,53.2387,53.735,11755819,11755819,0.009021,0.017,53.6798,"Mar 27, 15",0.10743808465867984
2015-03-30,54.9351,55.4585,54.6915,55.0073,20656523,20656523,1.2723,2.368,55.2197,"Mar 30, 15",0.13365923428390064
2015-03-31,54.7907,54.9892,54.52,54.6644,17346667,17346667,-0.342895,-0.623,54.7301,"Mar 31, 15",0.126592322229756
2015-04-01,54.8733,55.0187,54.2556,54.4555,18100587,18100587,-0.208911,-0.382,54.6014,"Apr 1, 15",0.12228704976515756
2015-04-02,54.5645,55.1367,54.5009,54.9732,12697771,12697771,0.517759,0.951,54.9266,"Apr 2, 15",0.1329564588361131
2015-04-06,54.4282,55.1822,54.183,54.9278,12025243,12025243,-0.045417,-0.083,54.8461,"Apr 6, 15",0.1320207988557743
2015-04-07,55.5455,55.8634,55.273,55.273,11505503,11505503,0.345172,0.628,55.4563,"Apr 7, 15",0.13913511218645602
2015-04-08,55.4637,55.9179,55.3547,55.4547,11733950,11733950,0.181669,0.329,55.575,"Apr 8, 15",0.14287981303287794
2015-04-09,55.6545,55.9315,55.2548,55.8362,11728495,11728495,0.381508,0.688,55.6436,"Apr 9, 15",0.15074224216281712
2015-04-10,55.7272,56.1178,55.5909,56.0451,9869670,9869670,0.208919,0.374,55.9376,"Apr 10, 15",0.15504751462741556
2015-04-13,55.9906,56.5628,55.8634,56.3812,15468702,15468702,0.336087,0.6,56.4172,"Apr 13, 15",0.1619742837770161
2015-04-14,57.1896,57.78,56.9898,57.2623,33775406,33775406,0.881098,1.563,57.4128,"Apr 14, 15",0.1801330945408156
2015-04-15,57.2986,58.5703,57.235,58.325,28732225,28732225,1.0628,1.856,58.2266,"Apr 15, 15",0.20203454522597014
2015-04-16,58.207,58.3795,57.8254,57.9617,16640454,16640454,-0.363338,-0.623,58.089,"Apr 16, 15",0.19454720445819307
2015-04-17,57.453,57.5893,56.7627,57.0806,20221236,20221236,-0.881097,-1.52,57.1612,"Apr 17, 15",0.17638839369439355
2015-04-20,57.4258,57.6983,57.3531,57.4439,12755309,12755309,0.36334,0.637,57.5255,"Apr 20, 15",0.18387573446217062
2015-04-21,57.5257,57.7709,56.4357,56.5992,14985119,14985119,-0.844765,-1.471,56.8698,"Apr 21, 15",0.16646710042269575
2015-04-22,56.908,57.3622,56.3448,57.1714,14484658,14484658,0.572258,1.011,56.9938,"Apr 22, 15",0.17825971365507112
2015-04-23,57.0352,57.4167,56.8626,57.0443,12851257,12851257,-0.127168,-0.222,57.122,"Apr 23, 15",0.17564027789513595
2015-04-24,56.8899,57.0806,56.6264,56.8626,9597525,9597525,-0.181669,-0.318,56.8626,"Apr 24, 15",0.17189557704871405
2015-04-27,56.9534,57.3622,56.5992,56.6264,11146409,11146409,-0.236169,-0.415,56.9076,"Apr 27, 15",0.16702767204087215
2015-04-28,56.7627,57.0261,56.1087,57.0079,12307828,12307828,0.381505,0.674,56.7088,"Apr 28, 15",0.17489010117081147
2015-04-29,56.8263,58.0344,56.7354,57.7709,17601215,17601215,0.76301,1.338,57.5836,"Apr 29, 15",0.19061495943068996
2015-04-30,57.7528,58.0253,57.1533,57.4621,16840865,16840865,-0.308837,-0.535,57.5344,"Apr 30, 15",0.18425082282433286
2015-05-01,57.8618,58.0162,57.5257,57.78,11640805,11640805,0.317925,0.553,57.7364,"May 1, 15",0.19080250361177115
2015-05-04,57.8436,58.9246,57.8073,58.7883,14972462,14972462,1.0083,1.745,58.5482,"May 4, 15",0.21158281106057258
2015-05-05,58.5975,59.3333,58.3977,58.4976,17692369,17692369,-0.29067,-0.494,58.8385,"May 5, 15",0.20559170189131085
2015-05-06,58.6157,59.1062,57.6074,58.0616,18087852,18087852,-0.436007,-0.745,58.1261,"May 6, 15",0.1966060685999517
2015-05-07,57.8345,58.6748,57.453,58.5885,15039936,15039936,0.526843,0.907,58.2699,"May 7, 15",0.20746508277705533
2015-05-08,59.0154,59.6331,58.6793,59.4877,16802611,16802611,0.899264,1.535,59.3001,"May 8, 15",0.22599692097795004
2015-05-11,59.2788,59.624,59.1108,59.4514,13799675,13799675,-0.036334,-0.061,59.4482,"May 11, 15",0.22524880517869245
2015-05-12,59.3242,59.5331,58.8246,59.3696,12762234,12762234,-0.08175,-0.138,59.2704,"May 12, 15",0.22356296847402915
2015-05-13,59.4241,59.6149,59.0971,59.515,11874274,11874274,0.145335,0.245,59.4216,"May 13, 15",0.22655955352119347
2015-05-14,59.7966,60.1145,59.6876,59.9964,11855518,11855518,0.481424,0.809,59.9301,"May 14, 15",0.2364808467928914
2015-05-15,60.0691,60.0963,59.4378,59.842,11152125,11152125,-0.15442,-0.257,59.741,"May 15, 15",0.2332987784897128
2015-05-18,59.7693,60.4415,59.7693,60.3325,10510893,10510893,0.49051,0.82,60.2315,"May 18, 15",0.24340761594249197
2015-05-19,60.6504,61.0318,60.4687,60.8684,14282994,14282994,0.535925,0.888,60.8359,"May 19, 15",0.25445211337560975
2015-05-20,60.8139,60.8866,60.3143,60.387,12446012,12446012,-0.481426,-0.791,60.5041,"May 20, 15",0.2445308201039118
2015-05-21,60.0782,60.5687,59.9601,60.5414,12934474,12934474,0.154421,0.256,60.3518,"May 21, 15",0.2477128884070904
2015-05-22,60.5232,60.7049,60.2417,60.3779,9296939,9296939,-0.163505,-0.27,60.4673,"May 22, 15",0.2443432759228306
2015-05-26,60.1327,60.2144,59.3242,59.7057,15571327,15571327,-0.672179,-1.113,59.621,"May 26, 15",0.2304897376236297
2015-05-27,59.9056,60.5414,59.7875,60.3779,10963652,10963652,0.672179,1.126,60.2974,"May 27, 15",0.2443432759228306
2015-05-28,60.278,60.3143,59.7148,60.1327,11797444,11797444,-0.245252,-0.406,60.0165,"May 28, 15",0.23928988765897455
2015-05-29,60.1145,60.1508,59.3696,59.7512,14310723,14310723,-0.381506,-0.634,59.8142,"May 29, 15",0.23142745852903523
2015-06-01,59.9419,60.5505,59.9237,60.0237,11899261,11899261,0.272504,0.456,60.2083,"Jun 1, 15",0.23704347933613473
2015-06-02,59.7966,60.3052,59.5695,59.9692,12784152,12784152,-0.0545,-0.091,59.9902,"Jun 2, 15",0.2359202751747149
2015-06-03,60.3416,60.9774,60.1962,60.5868,12927263,12927263,0.617676,1.03,60.7066,"Jun 3, 15",0.24864854838742906
2015-06-04,60.2326,60.9048,59.9601,60.2507,13863283,13863283,-0.33609,-0.555,60.3351,"Jun 4, 15",0.24172177923782867
2015-06-05,61.1954,61.6223,60.8684,61.2408,20801141,20801141,0.9901,1.643,61.2932,"Jun 5, 15",0.26212699832446784
2015-06-08,61.2772,61.3589,60.6867,60.7594,14558660,14558660,-0.481424,-0.786,60.9229,"Jun 8, 15",0.2522057050527699
2015-06-09,60.8139,61.1046,60.3779,61.0228,13263493,13263493,0.263422,0.434,60.8673,"Jun 9, 15",0.2576341816787882
2015-06-10,61.3953,62.2173,61.2863,62.0039,17478898,17478898,0.981018,1.608,61.9082,"Jun 10, 15",0.27785391750941324
2015-06-11,62.0947,62.3854,61.9039,62.24,13739872,13739872,0.236168,0.381,62.2018,"Jun 11, 15",0.28271976159218826
2015-06-12,62.0493,62.2582,61.6496,61.9948,11804741,11804741,-0.245255,-0.394,61.9107,"Jun 12, 15",0.27766637332833205
2015-06-15,61.3862,61.9584,61.1318,61.7586,14082323,14082323,-0.23617,-0.381,61.6411,"Jun 15, 15",0.2727984683204903
2015-06-16,61.5588,62.24,61.4226,62.1038,11692849,11692849,0.345173,0.559,62.0017,"Jun 16, 15",0.2799127816511719
2015-06-17,62.1401,62.3854,61.7995,61.8949,14521889,14521889,-0.208921,-0.336,62.0495,"Jun 17, 15",0.2756075091865734
2015-06-18,62.0856,62.5125,61.6768,62.4762,16759603,16759603,0.581343,0.939,62.2677,"Jun 18, 15",0.28758766660003
2015-06-19,62.1855,62.3763,61.695,61.8404,21606383,21606383,-0.635843,-1.018,61.9689,"Jun 19, 15",0.2744843050251536
2015-06-22,62.5579,62.9395,62.4489,62.6397,14306669,14306669,0.799345,1.293,62.7027,"Jun 22, 15",0.29095727908428964
2015-06-23,62.994,63.4209,62.8486,63.3573,15736884,15736884,0.717595,1.146,63.2077,"Jun 23, 15",0.30574647736382954
2015-06-24,63.1393,63.3755,62.5943,62.6942,16995033,16995033,-0.663094,-1.047,62.8594,"Jun 24, 15",0.2920804832457097
2015-06-25,62.9667,63.1075,62.3445,62.3581,13314291,13314291,-0.336088,-0.536,62.6662,"Jun 25, 15",0.2851537140961091
2015-06-26,62.6215,62.9395,62.4626,62.6306,14489159,14489159,0.272504,0.437,62.6736,"Jun 26, 15",0.2907697349032086
2015-06-29,61.477,62.0039,61.0047,61.041,19934417,19934417,-1.5896,-2.538,61.3963,"Jun 29, 15",0.2580092700409505
2015-06-30,61.6678,61.8676,61.0047,61.5497,20677358,20677358,0.508676,0.833,61.5,"Jun 30, 15",0.2684931958558918
2015-07-01,62.2811,62.528,61.9703,62.2354,13964423,13964423,0.685743,1.114,62.2381,"Jul 1, 15",0.2826249590391142
2015-07-02,62.1257,62.2903,61.4263,61.7326,12822941,12822941,-0.502857,-0.808,61.7386,"Jul 2, 15",0.2722626278031156
2015-07-06,61.1474,61.6777,60.8366,61.5589,13527098,13527098,-0.173716,-0.281,61.3471,"Jul 6, 15",0.2686828009620398
2015-07-07,61.3394,61.4583,59.7029,61.0743,22421483,22421483,-0.484571,-0.787,60.4676,"Jul 7, 15",0.25869555808820344
2015-07-08,60.3429,60.4891,59.616,59.8217,17707242,17707242,-1.2526,-2.051,60.0172,"Jul 8, 15",0.23288041070114726
2015-07-09,60.7909,60.986,60.3337,60.4434,14984705,14984705,0.621713,1.039,60.615,"Jul 9, 15",0.2456931818416013
2015-07-10,61.4583,61.6229,61.0971,61.3029,12356059,12356059,0.859429,1.422,61.3309,"Jul 10, 15",0.2634068327909665
2015-07-13,62.0709,62.2994,61.8789,62.2537,16175638,16175638,0.950857,1.551,62.1343,"Jul 13, 15",0.28300210832634337
2015-07-14,62.1531,63.1771,61.952,63.1223,20185118,20185118,0.868571,1.395,62.8514,"Jul 14, 15",0.3009033034567896
2015-07-15,63.296,63.4789,62.9486,63.2594,16891606,16891606,0.137144,0.217,63.1576,"Jul 15, 15",0.3037288317234073
2015-07-16,63.6617,63.9543,63.4606,63.5977,18035652,18035652,0.338287,0.535,63.6848,"Jul 16, 15",0.310700941224478
2015-07-17,63.4057,63.5337,63.0126,63.2777,14040686,14040686,-0.320001,-0.503,63.2614,"Jul 17, 15",0.30410598101063646
2015-07-20,63.5429,63.7861,63.2503,63.3234,11512894,11512894,0.045713,0.072,63.506,"Jul 20, 15",0.3050478237661756
2015-07-21,63.232,63.5794,62.9669,63.1771,11659915,11659915,-0.146285,-0.231,63.2276,"Jul 21, 15",0.30203269039340996
2015-07-22,63.3417,64.2652,63.2686,64.0731,15493019,15493019,0.896001,1.418,63.8827,"Jul 22, 15",0.32049857899216627
2015-07-23,64.1737,64.5577,63.5063,63.6709,14331837,14331837,-0.402286,-0.628,63.8374,"Jul 23, 15",0.31220953837339427
2015-07-24,63.488,63.5977,62.7931,63.0034,12413896,12413896,-0.66743,-1.048,63.1661,"Jul 24, 15",0.298452863552334
2015-07-27,62.3086,62.3726,61.7783,62.1806,16801563,16801563,-0.822855,-1.306,62.1126,"Jul 27, 15",0.2814955721024938
2015-07-28,62.6743,62.72,61.9611,62.2171,14932360,14932360,0.036571,0.059,62.2485,"Jul 28, 15",0.28224780975188524
2015-07-29,62.464,63.1771,62.3177,63.0309,13059190,13059190,0.813715,1.308,62.8615,"Jul 29, 15",0.2990196179457111
2015-07-30,63.0217,63.4971,62.665,63.1223,10197182,10197182,0.091426,0.145,63.0181,"Jul 30, 15",0.3009033034567896
2015-07-31,63.0949,63.1223,62.5372,62.656,11911818,11911818,-0.466285,-0.739,62.7679,"Jul 31, 15",0.29129320987018226
2015-08-03,62.7109,62.9394,62.1714,62.656,9980587,9980587,0,0,62.5223,"Aug 3, 15",0.29129320987018226
2015-08-04,62.6011,63.04,62.4549,62.592,10963966,10963966,-0.064,-0.102,62.6935,"Aug 4, 15",0.28997421782741395
2015-08-05,63.1314,63.4697,62.6834,62.8389,11302860,11302860,0.246858,0.394,63.0274,"Aug 5, 15",0.29506264181740616
2015-08-06,62.8571,63.0309,62.1714,62.4,10803363,10803363,-0.438859,-0.698,62.553,"Aug 6, 15",0.28601724169910897
2015-08-07,62.4731,62.848,61.76,62.2171,11453310,11453310,-0.182855,-0.293,62.2519,"Aug 7, 15",0.28224780975188524
2015-08-10,62.3726,63.0903,62.3726,62.9851,12661440,12661440,0.767999,1.234,62.8374,"Aug 10, 15",0.29807571426510504
2015-08-11,62.3817,62.5371,62.0343,62.3817,14800333,14800333,-0.603428,-0.958,62.2898,"Aug 11, 15",0.28564009241188
2015-08-12,61.632,61.76,60.4069,61.4766,21150053,21150053,-0.905141,-1.451,61.0306,"Aug 12, 15",0.2669866596320423
2015-08-13,61.4857,61.9886,61.2297,61.76,11930623,11930623,0.283426,0.461,61.65,"Aug 13, 15",0.2728273212714258
2015-08-14,61.6411,62.0891,61.6229,62.0709,11248813,11248813,0.310858,0.503,61.9154,"Aug 14, 15",0.27923473730418635
2015-08-17,61.824,62.3909,61.6229,62.2354,10326540,10326540,0.164571,0.265,62.1084,"Aug 17, 15",0.2826249590391142
2015-08-18,62.1531,62.5006,62.025,62.3634,10617481,10617481,0.127999,0.206,62.2876,"Aug 18, 15",0.28526294312465084
2015-08-19,62.1074,62.4549,61.5909,61.8057,15197703,15197703,-0.557713,-0.894,61.942,"Aug 19, 15",0.2737691640269651
2015-08-20,61.0834,61.2937,60.288,60.288,20972302,20972302,-1.5177,-2.456,60.727,"Aug 20, 15",0.24249050428775448
2015-08-21,59.5109,59.8309,58.1211,58.1486,28235460,28235460,-2.1394,-3.549,58.8719,"Aug 21, 15",0.19839907340808993
2015-08-24,54.208,57.5269,45.7783,55.0857,36339089,36339089,-3.0629,-5.267,55.4656,"Aug 24, 15",0.13527499953629185
2015-08-25,57.6914,57.8928,54.6103,54.7749,31772532,31772532,-0.310854,-0.564,56.6653,"Aug 25, 15",0.12886964442859822
2015-08-26,56.5029,57.5817,55.3554,57.5177,33576825,33576825,2.7429,5.008,56.5437,"Aug 26, 15",0.1853966971614878
2015-08-27,58.496,59.1817,57.7234,58.9531,29045691,29045691,1.4354,2.496,58.5885,"Aug 27, 15",0.214979215570701
2015-08-28,58.7794,58.9349,58.1486,58.6331,16687313,16687313,-0.320003,-0.543,58.5751,"Aug 28, 15",0.2083842553568594
2015-08-31,58.1577,58.8343,58.0297,58.6057,14223416,14223416,-0.027424,-0.047,58.5523,"Aug 31, 15",0.20781956188854922
2015-09-01,57.4629,57.4629,55.7623,56.1829,23637264,23637264,-2.4229,-4.134,56.5231,"Sep 1, 15",0.15788746936950107
2015-09-02,57.2526,57.52,56.2651,57.2069,17757899,17757899,1.024,1.823,56.9132,"Sep 2, 15",0.17899134205379416
2015-09-03,57.4903,58.2034,57.0971,57.3074,17065377,17065377,0.100571,0.176,57.547,"Sep 3, 15",0.18106257174595386
2015-09-04,56.5029,56.6126,55.5429,56.2286,20188951,20188951,-1.0789,-1.883,56.0905,"Sep 4, 15",0.1588293121250404
2015-09-08,57.3897,57.7829,56.9874,57.7463,13385051,13385051,1.5177,2.699,57.3966,"Sep 8, 15",0.19010797186425088
2015-09-09,58.4594,58.8251,56.6857,56.8503,13889457,13889457,-0.895999,-1.552,57.7367,"Sep 9, 15",0.17164208326549443
2015-09-10,56.5577,57.5954,56.1829,57.2891,15751110,15751110,0.438855,0.772,57.0324,"Sep 10, 15",0.1806854224587247
2015-09-11,57.0331,57.2891,56.6729,57.1977,12766683,12766683,-0.091425,-0.16,57.0056,"Sep 11, 15",0.17880173694764623
2015-09-14,57.2709,57.312,56.7954,57.0331,10202787,10202787,-0.164573,-0.288,57.0139,"Sep 14, 15",0.17540945428765145
2015-09-15,57.3806,58.4137,57.152,58.1303,14023503,14023503,1.0971,1.924,57.9409,"Sep 15, 15",0.1980219241208608
