date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2014-11-24,99.0116,101.5014,98.5118,98.8571,9706644,9706644,-1.3721,-1.369,99.3576,"Nov 24, 14",0.029851570345738557
2014-11-25,100.0384,102.0102,99.684,101.5105,8103369,8103369,2.6534,2.684,101.0551,"Nov 25, 14",0.057493572354247534
2014-11-26,101.5832,101.7649,99.8112,100.102,5268960,5268960,-1.4085,-1.388,100.4312,"Nov 26, 14",0.04282041345284377
2014-11-28,100.5382,100.6836,99.8839,100.0293,2121495,2121495,-0.072694,-0.073,100.3372,"Nov 28, 14",0.04206305551735778
2014-12-01,99.1024,100.211,98.7753,99.6749,3458765,3458765,-0.354391,-0.354,99.6704,"Dec 1, 14",0.03837106580159085
2014-12-02,99.8021,100.6199,99.4932,99.6658,2753739,2753739,-0.009089,-0.009,99.8828,"Dec 2, 14",0.038276265839927645
2014-12-03,99.8657,101.2469,99.5749,100.8562,3411382,3411382,1.1904,1.194,100.8746,"Dec 3, 14",0.050677350934873425
2014-12-04,100.3837,101.0661,99.9112,101.0561,4645509,4645509,0.19991,0.198,100.663,"Dec 4, 14",0.052759824818004855
2014-12-05,101.3015,101.4559,100.3564,101.1288,3021664,3021664,0.072696,0.072,101.1003,"Dec 5, 14",0.053517182753490856
2014-12-08,102.0012,104.0912,101.3378,102.7281,6357461,6357461,1.5993,1.581,103.0046,"Dec 8, 14",0.07017801557636284
2014-12-09,101.983,104.5001,101.3742,104.491,5888725,5888725,1.7629,1.716,103.3892,"Dec 9, 14",0.08854316419353353
2014-12-10,104.0457,104.5273,103.0007,103.137,7863461,7863461,-1.354,-1.296,103.8934,"Dec 10, 14",0.07443776330428907
2014-12-11,103.6823,104.3683,102.9189,103.6277,5286118,5286118,0.490696,0.476,103.7216,"Dec 11, 14",0.07954966892936464
2014-12-12,100.4473,103.2824,100.0475,101.9103,5867261,5867261,-1.7174,-1.657,102.2777,"Dec 12, 14",0.061658520120510554
2014-12-15,102.3737,103.0916,101.4287,101.6922,4605749,4605749,-0.218085,-0.214,102.0116,"Dec 15, 14",0.05938644631405242
2014-12-16,101.983,104.2275,101.1652,102.8917,5146487,5146487,1.1995,1.18,103.0379,"Dec 16, 14",0.07188233137066154
2014-12-17,103.1461,103.9003,101.6113,103.5005,5032075,5032075,0.608825,0.592,102.6801,"Dec 17, 14",0.0782245529817192
2014-12-18,104.6364,106.2811,104.0457,106.2811,4739978,4739978,2.7806,2.687,105.4744,"Dec 18, 14",0.10719167093787361
2014-12-19,105.6632,106.4901,104.8472,105.0362,7871628,7871628,-1.2449,-1.171,105.5498,"Dec 19, 14",0.0942228278307684
2014-12-22,104.7545,106.4992,104.7545,106.4447,3058054,3058054,1.4085,1.341,106.146,"Dec 22, 14",0.10889598673217231
2014-12-23,106.7718,107.2443,106.2448,106.5083,2715851,2715851,0.063606,0.06,106.7722,"Dec 23, 14",0.1095585447059951
2014-12-24,106.9172,107.1626,106.1993,106.2357,1019932,1019932,-0.272607,-0.256,106.584,"Dec 24, 14",0.10671871288737753
2014-12-26,106.79,107.0444,106.4083,106.5356,1596708,1596708,0.299871,0.282,106.7031,"Dec 26, 14",0.10984294459098501
2014-12-29,105.7268,106.6264,105.7268,106.1903,2490666,2490666,-0.345307,-0.324,106.3274,"Dec 29, 14",0.10624575483688144
2014-12-30,106.2175,106.2175,105.3452,105.5905,2177995,2177995,-0.599738,-0.565,105.6259,"Dec 30, 14",0.09999729142966676
2014-12-31,105.954,106.2248,104.4637,104.5001,2363504,2363504,-1.0904,-1.033,105.1489,"Dec 31, 14",0.08863796415519688
2015-01-02,104.6273,105.0816,103.4096,104.5364,3143341,3143341,0.036348,0.035,104.219,"Jan 2, 15",0.08901612224402963
2015-01-05,104.0912,104.9181,102.5373,102.7917,4765317,4765317,-1.7447,-1.669,103.2855,"Jan 5, 15",0.07084057355018564
2015-01-06,102.0193,102.719,100.1656,101.3378,5772347,5772347,-1.4539,-1.414,101.3839,"Jan 6, 15",0.05569445659828564
2015-01-07,102.092,102.9916,101.7922,102.4373,3102192,3102192,1.0995,1.085,102.4737,"Jan 7, 15",0.06714858383441871
2015-01-08,103.5187,104.5001,102.9553,104.182,3899898,3899898,1.7447,1.703,104.0635,"Jan 8, 15",0.08532413252826285
2015-01-09,104.4365,104.6182,103.028,103.6096,3825098,3825098,-0.572476,-0.549,103.6853,"Jan 9, 15",0.07936111076385845
2015-01-12,104.0094,104.2729,102.7039,104.0003,5016167,5016167,0.390736,0.377,103.8134,"Jan 12, 15",0.08343125856845797
2015-01-13,104.9817,106.1675,103.137,103.9003,4196389,4196389,-0.099954,-0.096,104.4976,"Jan 13, 15",0.08238950074798207
2015-01-14,102.8372,103.7458,102.3374,103.1552,3508767,3508767,-0.745133,-0.717,103.0881,"Jan 14, 15",0.07462736322761562
2015-01-15,103.7459,104.2184,102.7372,103.1552,3170579,3170579,0,0,103.4237,"Jan 15, 15",0.07462736322761562
2015-01-16,102.8553,105.7177,102.8281,105.5451,5773180,5773180,2.3899,2.317,104.6742,"Jan 16, 15",0.09952433337917067
2015-01-20,105.9313,106.9808,105.3179,106.7991,5466007,5466007,1.254,1.188,106.2731,"Jan 20, 15",0.11258797644793908
2015-01-21,106.6446,108.4029,106.4992,108.1621,7177606,7177606,1.363,1.276,107.9658,"Jan 21, 15",0.12678713554102639
2015-01-22,108.8255,109.6569,107.9168,109.4525,6562889,6562889,1.2904,1.193,108.9281,"Jan 22, 15",0.14022997845644822
2015-01-23,109.3798,109.9068,108.98,109.0254,4298407,4298407,-0.427088,-0.39,109.4133,"Jan 23, 15",0.13578063080519545
2015-01-26,108.8891,108.9709,107.4806,107.9077,5693891,5693891,-1.1177,-1.025,107.8658,"Jan 26, 15",0.12413690364573567
2015-01-27,105.8631,109.3707,104.5092,108.2803,7328147,7328147,0.372564,0.345,107.3609,"Jan 27, 15",0.128018493284829
2015-01-28,108.4802,108.4802,106.1266,106.2448,4341133,4341133,-2.0355,-1.88,107.3593,"Jan 28, 15",0.10681351284904088
2015-01-29,106.2084,106.3447,104.0185,105.8177,6328643,6328643,-0.427087,-0.402,105.2855,"Jan 29, 15",0.1023641651977881
2015-01-30,104.5183,105.6178,104.1639,104.3002,4623061,4623061,-1.5175,-1.434,104.7605,"Jan 30, 15",0.08655549027206545
2015-02-02,104.6546,106.0449,103.6368,105.9358,3516946,3516946,1.6357,1.568,104.8984,"Feb 2, 15",0.1035944811837702
2015-02-03,106.8445,108.6074,105.7904,108.0349,4491456,4491456,2.0991,1.981,107.8601,"Feb 3, 15",0.12546201959338096
2015-02-04,107.9077,108.1349,106.7264,107.0353,3208352,3208352,-0.999567,-0.925,107.4058,"Feb 4, 15",0.11504860841990341
2015-02-05,107.4624,109.3707,107.1535,109.1435,4687311,4687311,2.1082,1.97,108.8532,"Feb 5, 15",0.13701094679117753
2015-02-06,109.0436,109.9704,108.4802,108.8709,2829579,2829579,-0.272608,-0.25,109.2523,"Feb 6, 15",0.1341711149725601
2015-02-09,108.5347,108.9845,108.0531,108.4257,2560723,2560723,-0.445259,-0.409,108.5491,"Feb 9, 15",0.12953320915580113
2015-02-10,108.9436,109.2435,108.0649,108.4983,2559971,2559971,0.072693,0.067,108.5579,"Feb 10, 15",0.13028952533346663
2015-02-11,108.2699,108.7724,107.7766,108.4344,2707605,2707605,-0.063966,-0.059,108.262,"Feb 11, 15",0.12962384208618244
2015-02-12,108.8729,109.5946,108.5531,109.2566,2896974,2896974,0.822236,0.758,109.2016,"Feb 12, 15",0.13818917488613586
2015-02-13,109.0282,110.8919,109.0282,110.7732,3802107,3802107,1.5166,1.388,110.4461,"Feb 13, 15",0.15398847399147422
2015-02-17,110.5448,111.367,110.1519,110.8371,3241224,3241224,0.063953,0.058,110.7938,"Feb 17, 15",0.1546541572387584
2015-02-18,110.8371,112.0613,110.5539,111.4492,3475166,3475166,0.612106,0.552,111.5263,"Feb 18, 15",0.16103075685789173
2015-02-19,111.0747,112.372,111.0747,112.2897,3407031,3407031,0.840507,0.754,112.0128,"Feb 19, 15",0.16978673133899205
2015-02-20,112.3628,113.6967,111.4584,113.386,4062205,4062205,1.0963,0.976,112.9818,"Feb 20, 15",0.18120752232486997
2015-02-23,112.9475,113.4317,112.4359,113.0298,2737285,2737285,-0.356297,-0.314,112.9998,"Feb 23, 15",0.1774967809683346
2015-02-24,112.7557,113.4134,112.3628,113.0937,2455405,2455405,0.06395,0.057,113.0481,"Feb 24, 15",0.1781624642156188
2015-02-25,113.1485,113.587,112.3263,112.71,2872904,2872904,-0.383709,-0.339,112.8947,"Feb 25, 15",0.1741652394584525
2015-02-26,112.6643,112.8744,111.5954,112.0705,2498163,2498163,-0.639515,-0.567,112.2556,"Feb 26, 15",0.16750319819650875
2015-02-27,111.9608,112.2349,111.2665,111.3761,3085284,3085284,-0.694331,-0.62,111.5376,"Feb 27, 15",0.1602692318911237
2015-03-02,111.3031,112.8288,111.0473,112.5455,2325874,2325874,1.1694,1.05,112.4619,"Mar 2, 15",0.17245154784376965
2015-03-03,111.4401,112.2715,110.6453,111.1843,3187492,3187492,-1.3613,-1.21,111.2105,"Mar 3, 15",0.1582711403914508
2015-03-04,110.7732,110.8965,110.1063,110.5813,2123219,2123219,-0.602971,-0.542,110.4764,"Mar 4, 15",0.15198934073398082
2015-03-05,110.8097,110.9924,109.9464,110.3529,1928310,1928310,-0.228398,-0.207,110.4061,"Mar 5, 15",0.1496099658720138
2015-03-06,109.083,109.9601,108.608,109.1104,3663073,3663073,-1.2425,-1.126,109.1701,"Mar 6, 15",0.13666612495259994
2015-03-09,108.9825,111.632,108.9825,111.23,4127954,4127954,2.1195,1.943,110.9818,"Mar 9, 15",0.15874722371540842
2015-03-10,110.1337,110.5265,107.201,107.2558,5583789,5583789,-3.9741,-3.573,108.2246,"Mar 10, 15",0.11734568441405277
2015-03-11,107.603,108.6354,107.2284,108.1146,3747890,3747890,0.858778,0.801,108.1555,"Mar 11, 15",0.1262923005763003
2015-03-12,109.9509,110.9742,109.887,110.764,4907836,4907836,2.6494,2.451,110.3427,"Mar 12, 15",0.15389263227199035
2015-03-13,110.3255,111.0929,107.5299,108.4801,7361469,7361469,-2.284,-2.062,108.8227,"Mar 13, 15",0.13009992541013993
2015-03-16,108.946,109.7774,108.745,109.6951,4674653,4674653,1.2151,1.12,109.4919,"Mar 16, 15",0.14275728292892284
2015-03-17,109.1927,109.75,108.4892,109.5033,3822816,3822816,-0.191854,-0.175,109.2364,"Mar 17, 15",0.14075919142924995
2015-03-18,108.9734,110.1793,107.1188,109.9144,5280210,5280210,0.411119,0.375,109.0702,"Mar 18, 15",0.14504185782922666
2015-03-19,109.6677,109.9144,108.7541,109.0648,2880840,2880840,-0.849643,-0.773,109.198,"Mar 19, 15",0.13619108338646296
2015-03-20,109.4576,109.9966,109.1378,109.1378,8206972,8206972,0.073089,0.067,109.3193,"Mar 20, 15",0.13695156659541036
2015-03-23,109.1378,109.348,107.9776,108.4252,4542797,4542797,-0.712605,-0.653,108.6111,"Mar 23, 15",0.12952800036669873
2015-03-24,108.7541,109.7956,108.0324,108.6445,4033815,4033815,0.219265,0.202,108.8784,"Mar 24, 15",0.1318125752670024
2015-03-25,108.9003,109.0314,106.3332,106.3971,4456462,4456462,-2.2474,-2.069,107.2766,"Mar 25, 15",0.10840011000962572
2015-03-26,105.9403,106.5432,105.0815,106.0134,4389728,4389728,-0.383712,-0.361,105.9326,"Mar 26, 15",0.10440288525245957
2015-03-27,106.1047,107.0731,106.0225,106.799,2803961,2803961,0.785694,0.741,106.7228,"Mar 27, 15",0.11258693469011873
2015-03-30,107.5116,108.9277,107.2558,108.5623,3000806,3000806,1.7632,1.651,108.4811,"Mar 30, 15",0.13095625033857117
2015-03-31,107.5025,107.941,107.0274,107.0731,3525431,3525431,-1.4892,-1.372,107.3579,"Mar 31, 15",0.11544239287604323
2015-04-01,107.2284,107.3289,105.3921,105.9037,3426211,3426211,-1.1694,-1.092,106.0414,"Apr 1, 15",0.1032600769233974
2015-04-02,106.5158,107.5116,105.9677,107.0092,4227259,4227259,1.1054,1.044,107.054,"Apr 2, 15",0.11477670962875919
2015-04-06,105.9129,108.4526,105.9129,107.6761,2857340,2857340,0.666922,0.623,107.8851,"Apr 6, 15",0.12172419253351334
2015-04-07,107.5847,108.3065,107.3015,107.3381,2269068,2269068,-0.338028,-0.314,107.829,"Apr 7, 15",0.11820305110030452
2015-04-08,107.5391,108.3978,106.9452,107.6578,2484096,2484096,0.319755,0.298,107.6138,"Apr 8, 15",0.12153355085236613
2015-04-09,107.5299,108.4801,107.0549,107.6944,2088375,2088375,0.036544,0.034,107.4752,"Apr 9, 15",0.1219148342146604
2015-04-10,107.9319,108.6628,107.2832,108.2243,2254656,2254656,0.529886,0.492,108.1928,"Apr 10, 15",0.12743510890536247
2015-04-13,107.7766,108.3704,107.1097,107.265,3030384,3030384,-0.959273,-0.886,107.6389,"Apr 13, 15",0.11744152613353663
2015-04-14,106.9361,107.9045,106.5067,107.5208,2606397,2606397,0.255806,0.238,107.4419,"Apr 14, 15",0.12010634263831406
2015-04-15,107.8771,108.5147,107.3655,107.6852,2774671,2774671,0.164446,0.153,107.8275,"Apr 15, 15",0.12181899249517654
2015-04-16,107.2102,108.0872,106.8173,107.3289,2905076,2905076,-0.356303,-0.331,107.4991,"Apr 16, 15",0.11810720938082081
2015-04-17,106.26,106.4519,104.9353,105.1637,4318546,4318546,-2.1652,-2.017,105.4295,"Apr 17, 15",0.09555106905187537
2015-04-20,105.9951,107.0457,105.8763,106.4427,4007514,4007514,1.279,1.216,106.5108,"Apr 20, 15",0.10887515157576284
2015-04-21,108.4709,108.7176,106.0773,106.8447,4584964,4584964,0.401982,0.378,107.0638,"Apr 21, 15",0.1130630180140762
2015-04-22,106.8813,107.2832,105.7301,106.8539,2792901,2792901,0.009135,0.009,106.6239,"Apr 22, 15",0.11315885973355992
2015-04-23,106.3605,107.7218,106.0042,107.1279,2632790,2632790,0.274077,0.256,107.2319,"Apr 23, 15",0.11601327616166406
2015-04-24,107.2924,107.5299,106.0316,106.123,3523148,3523148,-1.005,-0.938,106.4109,"Apr 24, 15",0.10554465182370122
2015-04-27,106.5798,106.7716,105.7027,105.7393,3920342,3920342,-0.38371,-0.362,106.0142,"Apr 27, 15",0.10154742706653493
2015-04-28,105.2459,106.1961,105.0175,106.0499,2746680,2746680,0.310622,0.294,105.7608,"Apr 28, 15",0.1047831268569332
2015-04-29,105.5931,106.1869,105.2185,105.4104,2893819,2893819,-0.639516,-0.603,105.5897,"Apr 29, 15",0.09812108559498946
2015-04-30,104.9993,105.6388,103.501,103.9212,3899200,3899200,-1.4892,-1.413,104.3127,"Apr 30, 15",0.08260722813246152
2015-05-01,104.6886,105.721,104.6156,105.4652,2781683,2781683,1.544,1.486,105.1807,"May 1, 15",0.09869196888061028
2015-05-04,105.7758,107.0183,105.7027,106.3879,3925288,3925288,0.922729,0.875,106.6212,"May 4, 15",0.10830426829014202
2015-05-05,105.9859,106.7808,104.7983,105.1272,3028194,3028194,-1.2608,-1.185,105.3399,"May 5, 15",0.0951708274474016
2015-05-06,106.4884,106.4884,104.3963,105.1363,3690253,3690253,0.009137,0.009,105.1251,"May 6, 15",0.09526562740906495
2015-05-07,105.182,106.4884,104.6886,106.0134,3155721,3155721,0.877047,0.834,105.8333,"May 7, 15",0.10440288525245957
2015-05-08,107.5391,108.576,107.1736,108.1968,3707837,3707837,2.1835,2.06,108.1325,"May 8, 15",0.12714862550473155
2015-05-11,107.2924,108.2517,107.2924,107.5299,3023814,3023814,-0.666925,-0.616,107.6993,"May 11, 15",0.12020114259997741
2015-05-12,106.9361,107.6487,105.9951,107.2193,2804104,2804104,-0.310621,-0.289,107.1182,"May 12, 15",0.11696544280957916
2015-05-13,107.4489,108.3951,107.3479,107.8164,3039359,3039359,0.597059,0.557,107.927,"May 13, 15",0.12318577875564107
2015-05-14,108.2297,109.6536,108.2297,109.4423,2728783,2728783,1.6259,1.508,109.269,"May 14, 15",0.14012371915875968
2015-05-15,109.3872,109.6719,108.3216,108.8452,2964693,2964693,-0.59709,-0.546,108.7836,"May 15, 15",0.13390338321269776
2015-05-18,108.8819,109.4239,108.7625,108.8636,2435081,2435081,0.018371,0.017,108.9517,"May 18, 15",0.13409506665166535
2015-05-19,108.9462,109.727,108.8636,109.378,2808359,2808359,0.514419,0.473,109.3825,"May 19, 15",0.13945386888019362
2015-05-20,109.92,109.92,108.9462,109.1943,2432506,2432506,-0.183722,-0.168,109.3601,"May 20, 15",0.13754015976397926
2015-05-21,109.1391,109.92,109.0382,109.4239,2121214,2121214,0.229651,0.21,109.5457,"May 21, 15",0.13993203571979212
2015-05-22,109.3137,109.92,108.9003,108.9646,2389585,2389585,-0.459302,-0.42,109.2663,"May 22, 15",0.13514724205034606
2015-05-26,108.9003,108.9646,106.9345,107.3571,3434629,3434629,-1.6076,-1.475,107.4383,"May 26, 15",0.11840098508619501
2015-05-27,107.8439,108.2848,107.1825,108.0644,3365087,3365087,0.707325,0.659,107.8801,"May 27, 15",0.1257693381504215
2015-05-28,107.7245,108.3951,107.7245,108.1103,2904413,2904413,0.045932,0.043,108.1261,"May 28, 15",0.12624750499001985
2015-05-29,107.945,108.0368,106.9529,107.6326,5061360,5061360,-0.477674,-0.442,107.6419,"May 29, 15",0.12127102788160621
2015-06-01,107.6878,108.0552,106.9804,107.4765,2341643,2341643,-0.156164,-0.145,107.5613,"Jun 1, 15",0.1196448439238433
2015-06-02,107.2284,108.441,106.7783,107.7888,3503334,3503334,0.312326,0.291,107.9,"Jun 2, 15",0.12289825359718964
2015-06-03,108.4226,109.4239,107.8439,108.8636,3129869,3129869,1.0748,0.997,109.0034,"Jun 3, 15",0.13409506665166535
2015-06-04,108.2389,108.7809,107.2836,107.6051,3581637,3581637,-1.2585,-1.156,107.7507,"Jun 4, 15",0.12098454448097529
2015-06-05,107.0998,107.8255,106.7232,107.4765,2667353,2667353,-0.128602,-0.12,107.3528,"Jun 5, 15",0.1196448439238433
2015-06-08,107.0539,107.8072,106.6589,106.7232,3237071,3237071,-0.753254,-0.701,107.0035,"Jun 8, 15",0.11179728226219794
2015-06-09,107.0264,107.7061,106.5762,106.8335,2499461,2499461,0.110232,0.103,107.0195,"Jun 9, 15",0.11294634113818287
2015-06-10,107.9358,108.3951,107.3938,107.9358,3145776,3145776,1.1023,1.032,107.9254,"Jun 10, 15",0.12442963759328936
2015-06-11,108.3859,108.7624,107.8715,108.689,2707484,2707484,0.753255,0.698,108.5074,"Jun 11, 15",0.1322761574971142
2015-06-12,107.899,108.4226,107.4948,108.0276,2345293,2345293,-0.661395,-0.609,107.9932,"Jun 12, 15",0.12538597127248635
2015-06-15,105.8322,106.1261,105.0881,105.281,5972871,5972871,-2.7466,-2.543,105.4457,"Jun 15, 15",0.09677305097529368
2015-06-16,105.1892,105.9883,105.0146,105.5842,4936232,4936232,0.303139,0.288,105.6134,"Jun 16, 15",0.09993166068697668
2015-06-17,105.8965,106.0802,104.7023,105.7036,3799425,3799425,0.119418,0.113,105.506,"Jun 17, 15",0.10117551952462495
2015-06-18,104.9871,107.0723,104.9871,106.466,3753626,3753626,0.762441,0.721,106.6452,"Jun 18, 15",0.10911788114793365
2015-06-19,106.1904,106.6957,105.5382,105.5382,4210245,4210245,-0.927789,-0.871,106.022,"Jun 19, 15",0.09945245208955782
2015-06-22,106.0067,106.355,105.6025,105.8965,2971121,2971121,0.358254,0.339,105.9578,"Jun 22, 15",0.10318507036032316
2015-06-23,105.7954,106.1133,105.5658,105.8505,3632782,3632782,-0.04593,-0.043,105.8181,"Jun 23, 15",0.10270586176290415
2015-06-24,105.3637,105.4831,104.5553,104.6931,4271194,4271194,-1.1574,-1.093,104.8578,"Jun 24, 15",0.09064855674871547
2015-06-25,104.9411,105.3178,104.0776,104.0776,3786178,3786178,-0.615464,-0.588,104.4658,"Jun 25, 15",0.08423653736368597
2015-06-26,104.2338,104.7096,103.8467,104.2797,3667704,3667704,0.202095,0.194,104.3063,"Jun 26, 15",0.0863419299188679
2015-06-29,103.5632,103.8296,102.3782,102.4517,4160431,4160431,-1.828,-1.753,102.9003,"Jun 29, 15",0.06729859696056735
2015-06-30,103.1039,103.3244,101.6156,101.9006,5910599,5910599,-0.551162,-0.538,102.1441,"Jun 30, 15",0.061557469611924286
2015-07-01,102.911,103.0396,101.1749,101.7995,4126835,4126835,-0.101048,-0.099,101.7189,"Jul 1, 15",0.06050425245542307
2015-07-02,102.268,102.5068,100.3297,100.6421,5159473,5159473,-1.1574,-1.137,100.8795,"Jul 2, 15",0.04844694744123437
2015-07-06,99.5397,100.8717,99.1631,100.4584,4195070,4195070,-0.183719,-0.183,100.3227,"Jul 6, 15",0.04653323832502002
2015-07-07,100.6237,101.2484,99.255,101.1289,4732109,4732109,0.670581,0.668,100.3363,"Jul 7, 15",0.053518224511311364
2015-07-08,99.9072,100.789,99.4479,99.8245,3806260,3806260,-1.3044,-1.29,100.0113,"Jul 8, 15",0.039929535501022954
2015-07-09,101.0463,101.4504,100.0542,100.0542,2554982,2554982,0.22965,0.23,100.5413,"Jul 9, 15",0.042322453214656164
2015-07-10,101.3953,102.2221,100.5961,101.2116,4310680,4310680,1.1574,1.157,101.1706,"Jul 10, 15",0.054379758228845006
2015-07-13,102.1394,102.8651,101.7352,102.4976,3892878,3892878,1.286,1.271,102.2668,"Jul 13, 15",0.06777676380016584
2015-07-14,102.4242,102.5528,101.9832,102.4333,2987466,2987466,-0.064302,-0.063,102.3336,"Jul 14, 15",0.06710691352159978
2015-07-15,102.4242,102.7273,101.7903,102.1945,2844499,2844499,-0.238835,-0.233,102.1289,"Jul 15, 15",0.06461919584630321
2015-07-16,103.1774,103.2142,102.0016,102.2037,3063780,3063780,0.009183,0.009,102.3251,"Jul 16, 15",0.06471503756578692
2015-07-17,102.2037,102.3966,101.5974,101.726,3465140,3465140,-0.477672,-0.467,101.828,"Jul 17, 15",0.05973856045737329
2015-07-20,101.9373,101.974,100.5961,101.4872,7486971,7486971,-0.238837,-0.235,101.1679,"Jul 20, 15",0.05725084278207672
2015-07-21,95.8562,96.4073,93.4953,94.3496,19540077,19540077,-7.1375,-7.033,94.3348,"Jul 21, 15",-0.01710566341221534
2015-07-22,93.9363,94.1567,92.6778,93.2841,9433683,9433683,-1.0656,-1.129,93.2975,"Jul 22, 15",-0.028205592989386675
2015-07-23,93.8628,93.872,92.54,92.9074,5926087,5926087,-0.376627,-0.404,93.0177,"Jul 23, 15",-0.03212989469911961
2015-07-24,92.7788,92.9543,91.1805,91.2264,6588011,6588011,-1.681,-1.809,91.8531,"Jul 24, 15",-0.04964184366132044
2015-07-27,90.7395,91.4377,90.3721,90.8222,7560365,7560365,-0.404187,-0.443,90.9062,"Jul 27, 15",-0.05385262877168429
2015-07-28,90.9692,91.1988,90.0414,90.9141,5583042,5583042,0.091862,0.101,90.6632,"Jul 28, 15",-0.052895253334666784
2015-07-29,91.0243,91.4744,89.6464,91.2723,11935751,11935751,0.358255,0.394,90.5689,"Jul 29, 15",-0.04916367682172194
2015-07-30,91.2907,93.0452,90.9416,92.5308,6739131,6739131,1.2585,1.379,92.414,"Jul 30, 15",-0.036053154651032024
2015-07-31,92.7053,93.2289,92.0899,92.145,7217241,7217241,-0.385811,-0.417,92.4546,"Jul 31, 15",-0.04007225632242831
2015-08-03,92.145,92.145,90.1884,91.3274,7123692,7123692,-0.817558,-0.887,91.0087,"Aug 3, 15",-0.04858966826263973
2015-08-04,91.8878,91.9705,90.8544,90.9692,5557563,5557563,-0.358254,-0.392,91.341,"Aug 4, 15",-0.05232124477558458
2015-08-05,91.8327,91.9797,90.6936,90.8222,3895578,3895578,-0.146978,-0.162,91.1642,"Aug 5, 15",-0.05385262877168429
2015-08-06,90.9324,91.1345,90.3537,90.9233,4198449,4198449,0.101049,0.111,90.8297,"Aug 6, 15",-0.052799411615183076
2015-08-07,90.6844,90.9324,90.023,90.2894,2897961,2897961,-0.633836,-0.697,90.3087,"Aug 7, 15",-0.059403114439180144
2015-08-10,90.8038,91.6673,90.8038,91.4469,6068411,6068411,1.1574,1.282,91.3927,"Aug 10, 15",-0.04734476766717094
2015-08-11,90.6477,90.8406,90.0258,90.5834,7671375,7671375,-0.863484,-0.944,90.4307,"Aug 11, 15",-0.056340346446980855
2015-08-12,89.9176,91.3878,89.3629,91.2491,4641927,4641927,0.665694,0.735,90.5072,"Aug 12, 15",-0.04940536463607239
2015-08-13,91.1104,91.5357,90.6666,90.9624,4689944,4689944,-0.286627,-0.314,90.9858,"Aug 13, 15",-0.05239208430737692
2015-08-14,90.7128,91.4247,90.6018,91.2583,4413308,4413308,0.295873,0.325,91.1615,"Aug 14, 15",-0.04930952291658853
2015-08-17,90.7313,91.9287,90.2505,91.8686,4228442,4228442,0.610239,0.669,91.5275,"Aug 17, 15",-0.042951674938223806
2015-08-18,91.4987,92.4757,91.4987,91.9148,4730449,4730449,0.046228,0.05,92.0875,"Aug 18, 15",-0.042470382825163924
2015-08-19,91.2583,91.8778,90.4909,90.8053,3619805,3619805,-1.1095,-1.207,90.944,"Aug 19, 15",-0.05402868584334465
2015-08-20,90.1488,90.7498,88.5955,88.5955,6083989,6083989,-2.2098,-2.434,89.333,"Aug 20, 15",-0.0770494501602224
2015-08-21,87.8003,88.0407,85.9141,85.9973,7624420,7624420,-2.5981,-2.933,86.8238,"Aug 21, 15",-0.1041164018518288
2015-08-24,81.9845,86.1637,80.5976,84.0187,10994889,10994889,-1.9787,-2.301,84.4165,"Aug 24, 15",-0.12472862208776611
2015-08-25,86.3209,86.6815,82.003,82.1047,8283532,8283532,-1.9139,-2.278,84.1641,"Aug 25, 15",-0.14466786677167595
2015-08-26,83.8522,84.7768,82.114,84.6567,7380338,7380338,2.5519,3.108,83.4457,"Aug 26, 15",-0.11808220719312944
2015-08-27,85.5443,86.4319,84.6474,86.2377,7473751,7473751,1.5811,1.868,85.7414,"Aug 27, 15",-0.1016120160514045
2015-08-28,85.8494,86.4966,85.683,86.21,5230788,5230788,-0.027739,-0.032,86.0659,"Aug 28, 15",-0.10190058296767646
2015-08-31,84.333,85.6367,83.7136,84.7029,7073447,7073447,-1.5071,-1.748,84.7485,"Aug 31, 15",-0.11760091508006956
2015-09-01,82.7381,83.843,82.5486,82.9554,6786583,6786583,-1.7475,-2.063,83.2185,"Sep 1, 15",-0.13580563299288695
2015-09-02,83.7968,84.3793,83.1865,84.3608,5642032,5642032,1.4054,1.694,83.7646,"Sep 2, 15",-0.12116476858391784
2015-09-03,85.0635,85.5997,84.7306,84.9803,4534600,4534600,0.619484,0.734,85.151,"Sep 3, 15",-0.11471107888606925
2015-09-04,83.9724,84.2729,83.5471,83.843,4563300,4563300,-1.1373,-1.338,83.8562,"Sep 4, 15",-0.12655899057834227
2015-09-08,85.2022,85.9511,85.0172,85.8217,4814817,4814817,1.9787,2.36,85.4981,"Sep 8, 15",-0.10594572858458447
2015-09-09,86.5891,86.7647,84.8231,84.9248,4783514,4783514,-0.896865,-1.045,85.6584,"Sep 9, 15",-0.11528925447643336
2015-09-10,85.1005,85.1467,84.0372,84.5087,6120703,6120703,-0.41607,-0.49,84.5191,"Sep 10, 15",-0.11962400876743381
2015-09-11,84.3238,85.3778,84.1389,85.3686,4490240,4490240,0.85988,1.018,84.8821,"Sep 11, 15",-0.11066593326916109
2015-09-14,85.3409,85.4703,84.4995,84.9063,3279192,3279192,-0.462301,-0.542,84.9139,"Sep 14, 15",-0.11548197967322144
2015-09-15,85.6367,86.0898,85.1374,85.6922,4107739,4107739,0.78591,0.926,85.6912,"Sep 15, 15",-0.1072948049621009
